 7.500	 7.500	 1.000	 2.789	-1.946
 7.525	 7.525	 1.000	 2.737	-2.194
 7.550	 7.550	 1.000	 2.679	-2.442
 7.575	 7.575	 1.000	 2.615	-2.691
 7.600	 7.600	 1.000	 2.545	-2.939
 7.625	 7.625	 1.000	 2.468	-3.187
 7.650	 7.650	 1.000	 2.385	-3.436
 7.675	 7.675	 1.000	 2.296	-3.684
 7.700	 7.700	 1.000	 2.201	-3.932
 7.725	 7.725	 1.000	 2.100	-4.181
 7.750	 7.750	 1.000	 1.992	-4.429
 7.775	 7.775	 1.000	 1.878	-4.677
 7.800	 7.800	 1.000	 1.758	-4.926
 7.825	 7.825	 1.000	 1.632	-5.174
 7.850	 7.850	 1.000	 1.500	-5.422
 7.875	 7.875	 1.000	 1.361	 4.338
 7.900	 7.900	 1.000	 1.466	 4.090
 7.925	 7.925	 1.000	 1.566	 3.841
 7.950	 7.950	 1.000	 1.658	 3.593
 7.975	 7.975	 1.000	 1.745	 3.345
 8.000	 8.000	 1.000	 1.826	 3.096
 8.025	 8.025	 1.000	 1.900	 2.848
 8.050	 8.050	 1.000	 1.968	 2.600
 8.075	 8.075	 1.000	 2.030	 2.351
 8.100	 8.100	 1.000	 2.086	 2.103
 8.125	 8.125	 1.000	 2.135	 1.855
 8.150	 8.150	 1.000	 2.179	 1.606
 8.175	 8.175	 1.000	 2.216	 1.358
 8.200	 8.200	 1.000	 2.246	 1.110
 8.225	 8.225	 1.000	 2.271	 0.861
 8.250	 8.250	 1.000	 2.290	 0.613
 8.275	 8.275	 1.000	 2.302	 0.365
 8.300	 8.300	 1.000	 2.308	 0.116
 8.325	 8.325	 1.000	 2.308	-0.132
 8.350	 8.350	 1.000	 2.301	-0.381
 8.375	 8.375	 1.000	 2.289	-0.629
 8.400	 8.400	 1.000	 2.270	-0.877
 8.425	 8.425	 1.000	 2.245	-1.126
 8.450	 8.450	 1.000	 2.214	-1.374
 8.475	 8.475	 1.000	 2.176	-1.622
 8.500	 8.500	 1.000	 2.132	-1.871
 8.525	 8.525	 1.000	 2.083	-2.119
 8.550	 8.550	 1.000	 2.027	-2.367
 8.575	 8.575	 1.000	 1.964	-2.616
 8.600	 8.600	 1.000	 1.896	-2.864
 8.625	 8.625	 1.000	 1.821	-3.112
 8.650	 8.650	 1.000	 1.740	-3.361
 8.675	 8.675	 1.000	 1.653	-3.609
 8.700	 8.700	 1.000	 1.560	-3.857
 8.725	 8.725	 1.000	 1.460	-4.106
 8.750	 8.750	 1.000	 1.354	-4.354
 8.775	 8.775	 1.000	 1.243	-4.602
 8.800	 8.800	 1.000	 1.124	-4.851
 8.825	 8.825	 1.000	 1.000	-5.099
 8.850	 8.850	 1.000	 0.869	-5.347
 8.875	 8.875	 1.000	 0.733	 4.278
 8.900	 8.900	 1.000	 0.837	 4.030
 8.925	 8.925	 1.000	 0.934	 3.781
 8.950	 8.950	 1.000	 1.026	 3.533
 8.975	 8.975	 1.000	 1.111	 3.285
 9.000	 9.000	 1.000	 1.190	 3.036
